name,kv_anhhuong,time_start,lon,lat,level,disaster_level,type
Sạt lở đất tại Thái Nguyên,"Thành phố Thái Nguyên, huyện Võ Nhai - Tỉnh Thái Nguyên",2022-03-31T23:00:00,105.914905,21.822083,0,,Sạt lở đất
Mưa lớn tại Bắc Giang,Xã Yên Định- huyện Sơn Động - tỉnh Bắc Giang,2022-03-31T19:00:00,106.802132,21.328621,0,,Mưa lớn
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-02-14T04:37:00,108.27,14.897,0,,Động đất
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plong - tỉnh Kon Tum,2022-02-15T16:37:00,108.181,14.927,0,,Động đất
Rét hại tại các tỉnh/tp khu vực Bắc Bộ và Bắc Trung Bộ,Các tỉnh/tp khu vực Bắc Bộ và Bắc Trung Bộ,2022-02-14T00:00:00,103.804,22.364,0,1,Rét hại
"Mưa lớn, lũ tại Yên Bái",Xã Phong Dụ Thượng - huyện Văn Yên - tỉnh Yên Bái,2022-02-19T07:00:00,104.442132,21.829245,0,1,Lũ
Lốc tại Đồng Nai,"Huyện Định Quán (TT Định Quán, Xã Thanh Sơn, Xã Ngọc Định, Xã Phú Túc); Tp Biên Hoà - Tỉnh Đồng Nai",2022-03-22T15:00:00,107.361811,11.208101,0,,Lốc
"Mưa dông, sét tại Hà Giang","huyện Bắc Quang, Vị Xuyên, Bắc Mê, Đồng Văn - tỉnh Hà Giang",2022-06-28T23:00:00,104.879567,22.416801,0,,"Dông lốc, sét, mưa đá"
Mưa kèm theo lốc tại Phú Thọ,"Huyện Tân Sơn, Yên Lập, Thanh Thủy - tỉnh Phú Thọ",2022-03-06T19:00:00,105.268399,21.132093,0,1,Lốc
"Mưa lớn tại khu vực Nam Trung Bộ, Tây Nguyên","Các tỉnh khu vực Nam Trung Bộ, Tây Nguyên",2022-03-31T07:00:00,109.151016,12.942235,0,1,Mưa lớn
Sét tại Bình Thuận,Xã Đức Hạnh - huyện Đức Linh - tỉnh Bình Thuận,2022-04-20T15:00:00,107.501059,11.132061,0,,Sét
"Mưa kèm dông, lốc xoáy tại Cà Mau",Ấp Bá Huê - xã Tân Duyệt - huyện Đầm Dơi - tỉnh Cà Mau,2022-04-03T00:00:00,105.174084,8.981854,0,,Lốc
Sạt lở đất tại Cà Mau,"xã Thanh Tùng, Quách Phẩm - huyện Đầm Dơi  - tỉnh Cà Mau",2022-07-01T01:00:00,105.24103,8.875037,0,,Sạt lở đất
Mưa kèm theo lốc tại Tiền Giang,xã Điềm Hy - huyện Châu Thành - tỉnh Tiền Giang,2022-02-23T16:00:00,106.202626,10.420804,0,,Lốc
Động đất tại Quảng Nam,Xã Trà Nam - huyện Nam Trà My - tỉnh Quảng Nam,2022-02-23T22:01:00,108.102,15.002,0,,Động đất
"Mưa dông, lốc, sét tại Gia Lai",Xã Ia Yok - huyện Ia Grai - tỉnh Gia Lai,2022-04-23T21:00:00,107.894173,14.087789,0,,"Dông lốc, sét, mưa đá"
Sạt lở đất tại Thái Nguyên,Xã Bảo Linh - huyện Định Hóa - tỉnh Thái Nguyên,2022-02-21T00:00:00,105.554389,21.883148,0,,Sạt lở đất
Gió giật mạnh tại Cà Mau,Xã Tam Giang Tây - huyện Ngọc Hiển - tỉnh Cà Mau,2022-02-25T18:00:00,105.095354,8.69353,0,,Lốc
Động đất tại Kon Tum,Xã Đăk Năng - huyện Kon Plông - tỉnh Kon Tum,2022-03-04T00:36:00,108.247,14.953,0,,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2022-04-21T00:55:00,108.31,14.808,0,,Động đất
Động đất tại Kon Tum,Xã Pờ Ê - huyện Kon Plông - tỉnh Kon Tum,2022-04-21T04:12:00,108.49,14.711,0,,Động đất
Sạt lở đất tại Cà Mau,Ấp Tân An A - xã Tạ An Khương Đông - huyện Đầm Dơi - tỉnh Cà Mau,2022-07-03T09:00:00,105.271775,9.069068,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2022-04-21T01:05:00,108.325,14.816,0,,Động đất
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2022-04-16T23:15:00,108.209,14.872,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum ,2022-04-21T18:39:00,108.276,14.817,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum ,2022-04-21T17:16:00,108.258,14.819,0,,Động đất
Lốc tại Cao Bằng,Xã Đức Hồng - huyện Trùng Khánh - tỉnh Cao Bằng,2022-07-04T18:00:00,106.525728,22.794371,0,,Lốc
Động đất tại Kon Tum (Trận 1),Xã Đăk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-04-22T17:24:00,108.232,14.854,0,,Động đất
Động đất tại Điện Biên,Xã Huổi Só - huyện Tủa Chùa - tỉnh Điện Biên,2022-04-22T18:14:00,103.425,22.024,0,,Động đất
Động đất tại Kon Tum (Trận 2),Xã Đăk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-04-22T18:04:00,108.244,14.853,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2022-04-23T23:53:00,108.257,14.832,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-04-24T05:38:00,108.244,14.853,0,,Động đất
Động đất tại Kon Tum,Xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2022-04-24T18:11:00,108.15,14.898,0,0,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2022-04-26T08:29:00,108.362,14.749,0,,Động đất
Sét tại Quảng Trị,Xã Hải Định - huyện Hải Lăng - tỉnh Quảng Trị,2022-04-25T15:30:00,107.277403,16.716908,0,,Sét
Sạt lở đất tại An Giang,"Tổ 39, ấp Chánh Hưng, xã Bình Long, huyện Châu Phú",2022-04-29T03:00:00,105.2446,10.568,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-04-24T20:07:00,108.252,14.885,0,0,Động đất
Sạt lở đất tại An Giang,Thị trấn Vĩnh Thạnh Trung - huyện Châu Phú - tỉnh An Giang,2022-04-27T14:00:00,105.205876,10.578612,0,,Sạt lở đất
Mưa lớn tại Tuyên Quang,"Huyện Na Hang, Chiêm Hóa - Tỉnh Tuyên Quang",2022-04-30T22:30:00,105.397125,22.356055,0,,Mưa lớn
Sạt lở đất tại An Giang,Xã Bình Mỹ - huyện Châu Phú - tỉnh An Giang,2022-07-05T09:00:00,105.212532,10.495074,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2022-04-25T02:33:00,108.182,14.886,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-04-25T00:00:00,108.267,14.863,0,,Động đất
Ngập lụt tại Bình Thuận,"xã Hàm Phú, Hồng Sơn, Thuận Minh, Hàm Thắng, Hồng Liêm, Thuận Hòa - huyện Hàm Thuận Bắc - tỉnh Bình Thuận",2022-04-30T00:00:00,108.104726,11.128255,0,,Ngập lụt
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2022-04-27T22:02:00,108.273,14.808,0,,Động đất
Mưa lớn Tại Yên Bái,"Huyện Văn Yên, Lục Yên - Tỉnh Yên Bái",2022-04-30T22:00:00,104.761188,22.108579,0,,Mưa lớn
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2022-04-25T18:26:00,108.228,14.844,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2022-04-27T22:08:00,108.228,14.838,0,,Động đất
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2022-04-26T20:49:00,108.352,14.741,0,,Động đất
Động đất tại Kon Tum,Xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2022-04-28T20:34:00,108.157,14.815,0,,Động đất
Mưa lớn tại Hà Tĩnh,"Huyện Kỳ Anh, Cẩm Xuyên, Đức Thọ, Lộc Hà, Can Lộc, Nghi Xuân - tỉnh Hà Tĩnh",2022-04-30T19:00:00,106.29001,18.066074,0,,Mưa lớn
Mưa lớn kèm gió mạnh tại Thái Nguyên,"huyện Đồng Hỷ, Võ Nhai, Định Hóa - tỉnh Thái Nguyên",2022-04-30T22:00:00,106.010084,21.736382,0,,Mưa lớn
Động đất tại Kon Tum,Xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2022-05-09T10:26:00,108.149,14.886,0,,Động đất
Động đất tại Kon Tum,Xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2022-05-06T13:42:00,108.206,14.862,0,,Động đất
Mưa lớn kèm gió mạnh tại Quảng Trị,"Các huyện Vĩnh Linh, Gio Linh, Triệu Phong, Cam Lộ, Hải Lăng, Đông Hà - tỉnh Quảng Trị",2022-04-30T13:00:00,106.988296,17.011715,0,,Mưa lớn
Lốc tại Tuyên Quang,"Xã Khâu Tinh, thị trấn Na Hang - huyện Na Hang - tỉnh Tuyên Quang",2022-07-05T15:00:00,105.408573,22.357287,0,,Lốc
Động đất tại Kon Tum,Xã Măng Buk - huyện Kon Plông - tỉnh Kon Tum,2022-05-06T09:37:00,108.202,14.853,0,,Động đất
Lốc tại Tây Ninh,Xã Tân Hưng - huyện Tân Châu - tỉnh Tây Ninh,2022-04-28T16:00:00,106.292742,11.612625,0,,Lốc
Mưa kèm gió lớn tại Quảng Bình,"Các huyện Lệ Thủy, Quảng Ninh, thành phố Đồng Hới, Bố Trạch, Quảng Trạch, Thị xã Ba đồn - tỉnh Quảng Bình",2022-04-30T19:00:00,106.752817,17.121044,0,,Mưa lớn
Sạt lở đất tại Cà Mau,Ấp Hiệp Tùng - xã Hiệp Tùng - huyện Năm Căn - tỉnh Cà Mau,2022-07-05T05:00:00,105.112219,8.828567,0,,Sạt lở đất
Lốc tại Bạc Liêu,Ấp Long Hải - thị trấn Phước Long - huyện Phước Long - tỉnh Bạc Liêu,2022-05-03T10:40:00,105.459458,9.449136,0,,Lốc
Sét tại Bạc Liêu,Ấp Vĩnh Mẫu - xã Vĩnh Hậu - huyện Hòa Bình - tỉnh Bạc Liêu,2022-05-03T10:30:00,105.657985,9.210501,0,,Sét
Mưa lớn tại Tây Ninh,"huyện: Tân Biên, Dương Minh Châu và thị xã Trảng Bàng tỉnh Tây Ninh",2022-05-04T09:00:00,106.357315,11.043031,0,,Mưa lớn
Mưa lớn tại Bắc Kạn,"Huyện Chợ Đồn, Huyện Chợ Mới, Huyện Pác Nặm - Tỉnh Bắc Kạn",2022-04-30T23:00:00,105.596015,22.159847,0,,Mưa lớn
Mưa kèm theo lốc tại Tây Ninh,"Phường Long Thành Bắc, phường Long Hoa, xã Trường Tây - thị xã Hòa Thành - tỉnh Tây Ninh",2022-05-27T15:00:00,106.137957,11.293456,0,,Lốc
Sạt lở đất tại An Giang,Xã Vĩnh Thạnh Trung - huyện Châu Phú - tỉnh An Giang,2022-07-04T15:00:00,105.16478,10.534249,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Hải An - xã Nguyễn Huân - huyện Đầm Dơi - tỉnh Cà Mau,2022-07-04T01:00:00,105.303752,8.885402,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Ngọc Yêu - huyện Tu Mơ Rông - tỉnh Kon Tum,2022-05-08T01:32:00,108.129,14.938,0,,Động đất
Động đất tại Kon Tum,Xã Đăk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-05-06T22:57:00,108.245,14.856,0,,Động đất
"Mưa lớn gây lũ, ngập úng tại Hà Giang","Các xã Thượng Bình, Kim Ngọc, Tân Lập, Đồng Tiến, Bằng Hành và Bạch Ngọc - huyện Bắc Quang và Vị Xuyên - tỉnh Hà Giang",2022-05-07T23:30:00,105.022769,22.489094,0,1,Lũ
Ngập lụt tại Tây Ninh,Thị xã Trảng Bàng - tỉnh Tây Ninh,2022-05-05T09:00:00,106.389385,11.081274,0,,Ngập lụt
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2022-05-09T09:20:00,108.289,14.821,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-05-09T05:18:00,108.234,14.859,0,,Động đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-07-06T01:37:00,108.249,14.836,0,,Động đất
Lũ ống tại Cao Bằng,Xã Mông Ân và thị trấn Pác Miầu - huyện Bảo Lâm - tỉnh Cao Bằng,2022-07-05T16:30:00,105.494227,22.827303,0,1,Lũ
"Mưa kèm dông, lốc tại An Giang",xã Nhơn Mỹ - huyện Chợ Mới - tỉnh An Giang,2022-05-10T12:30:00,105.399051,10.478614,0,,"Dông lốc, sét, mưa đá"
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2022-05-10T11:17:00,108.168,14.899,0,,Động đất
Sạt lở đất tại Cà Mau,xã Tam Giang - huyện Năm Căn - tỉnh Cà Mau,2022-06-30T23:00:00,105.171054,8.785962,0,,Sạt lở đất
Dông sét tại Thái Bình,Xã Tây Đô - huyện Hưng Hà; xã Thụy Duyên - huyện Thái Thụy - tỉnh Thái Bình,2022-05-12T14:00:00,106.459967,20.558303,0,,Sét
Mưa lớn tại Điện Biên,"Huyện Tủa Chùa, Mường Nhé - tỉnh Điện Biên",2022-05-19T16:00:00,103.366438,21.965087,0,,Mưa lớn
Sạt lở đất tại Cà Mau,Ấp Hải An - xã Nguyễn Huân - huyện Đầm Dơi - tỉnh Cà Mau,2022-05-18T01:00:00,105.292567,8.861632,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-05-10T09:10:00,108.244,14.908,0,,Động đất
Mưa lớn tại Nghệ An,xã Tam Quang - huyện Tương Dương - tỉnh Nghệ An,2022-06-30T23:00:00,104.674495,19.145743,0,,Mưa lớn
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plong - tỉnh Kon Tum,2022-05-11T23:16:00,108.197,14.889,0,,Động đất
Mưa lớn tại khu vực miền núi và trung du Bắc Bộ,"Tỉnh Lạng Sơn, Quảng Ninh, Bắc Giang, Hà Giang, Bắc Kạn, Thái Nguyên",2022-05-08T02:00:00,105.203465,22.45938,0,1,Mưa lớn
Mưa lớn taị Lâm Đồng,"Xã Hiệp An,  Liên Hiệp, N’Thol Hạ - huyện Đức Trọng - tỉnh Lâm Đồng",2022-05-18T15:00:00,108.375291,11.801079,0,,Mưa lớn
Sạt lở đất tại Cà Mau,thị trấn Năm Căn - huyện Năm Căn - tỉnh Cà Mau,2022-05-19T00:30:00,104.990111,8.760102,0,,Sạt lở đất
Sạt lở đất tại An Giang,Xã Quốc Thái - huyện An Phú - tỉnh An Giang,2022-05-18T10:00:00,105.081496,10.898282,0,,Sạt lở đất
Sét đánh tại Bắc Kạn,xã Phương Viên - huyện Chợ Đồn - tỉnh Bắc Kạn,2022-07-01T14:00:00,105.646432,22.20136,0,,Sét
Sét tại Thừa Thiên Huế,Xã Quảng Phước - huyện Quảng Điền - tỉnh Thừa Thiên Huế,2022-05-14T15:30:00,107.523644,16.579912,0,,Sét
Động đất tại Kon Tum,Xã Ngọc Yêu - huyện Tu Mơ Rông - tỉnh Kon Tum,2022-05-15T01:47:00,108.12,14.873,0,,Động đất
Mưa lớn tại Lai Châu,"Huyện Tân Uyên, Phong Thổ - Tỉnh Lai Châu",2022-05-20T18:00:00,103.35683,22.531802,0,,Mưa lớn
Động đất tại Kon Tum,Xã Đắk Tăng - huyện Kon Plông - tỉnh Kon Tum,2022-05-22T06:52:00,108.272,14.84,0,,Động đất
Động đất tại Kon Tum,xã Măng Buk - huyện Kon Plong - tỉnh Kon Tum,2022-05-16T00:00:00,108.218,14.851,0,,Động đất
Mưa lớn tại Lâm Đồng,"Phường Lữ Gia, Hồ Xuân Hương, Trạng Trình, Trương Văn Hoàn, Mê Linh, phường 9 - TP. Đà Lạt - tỉnh Lâm Đồng",2022-05-17T15:00:00,108.458075,11.943594,0,,Mưa lớn
Sạt lở đất tại Cà Mau,xã Việt Thắng - huyện Phú Tân - tỉnh Cà Mau,2022-06-19T08:00:00,104.988716,8.842144,0,,Sạt lở đất
Mưa lớn tại Bắc Bộ và Bắc Trung Bộ,Bắc Bộ,2022-05-20T10:00:00,105.555499,21.72563,0,1,Mưa lớn
Sạt lở đất tại Cà Mau,Ấp Tân Hiệp - xã Tân Đức - huyện Đầm Dơi - tỉnh Cà Mau,2022-05-18T01:15:00,105.253636,8.978892,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-05-31T21:56:00,108.241,14.895,0,,Động đất
Sạt lở đất tại Cà Mau,Ấp Dinh Cũ - xã Tam Giang Tây - huyện Ngọc Hiển - tỉnh Cà Mau,2022-05-19T01:00:00,105.188132,8.762027,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Xẻo Lá - xã Viên An Đông - huyện Ngọc Hiển - tỉnh Cà Mau,2022-05-17T23:00:00,104.973066,8.696054,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Đồng Giác - xã Tân Thuận - huyện Đầm Dơi - tỉnh Cà Mau,2022-05-19T01:00:00,105.360428,9.060664,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,xã Tam Giang - huyện Năm Căn - tỉnh Cà Mau,2022-05-19T01:30:00,105.185858,8.798401,0,,Sạt lở đất
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-05-21T05:26:00,108.239,14.908,0,,Động đất
Lốc tại An Giang,Xã Đào Hữu Cảnh - huyện Châu Phú và xã Châu Phong - Thị xã Tân Châu - tỉnh An Giang,2022-05-21T17:00:00,105.11959,10.512881,0,,Lốc
Sạt lở đất tại Cà Mau,Ấp Vàm Đầm - xã Nguyễn Huân - huyện Đầm Dơi - tỉnh Cà Mau,2022-05-19T02:00:00,105.301511,8.87808,0,,Sạt lở đất
Lốc tại An Giang,"Xã Hiệp Xương Huyện Phú Tân, Xã Tân An Thị xã Tân Châu",2022-04-28T17:30:00,105.193,10.809,0,,Lốc
Sạt lở đất tại Cà Mau,Ấp Chợ Thủ A - xã Tam Giang Tây - huyện Ngọc Hiển - tỉnh Cà Mau,2022-05-19T23:00:00,105.179075,8.79701,0,,Sạt lở đất
Mưa lớn tại Bình Thuận,xã Bắc Ruộng và thị trấn Lạc Tánh - Huyện Tánh Linh - Tỉnh Bình Thuận,2022-05-20T18:00:00,107.679277,11.091829,0,,Mưa lớn
Sạt lở đất tại Cà Mau,Ấp Đầm Cùng - xã Trần Thới - huyện Cái Nước - tỉnh Cà Mau,2022-05-19T01:30:00,105.021385,8.855863,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,Ấp Thuận Tạo - xã Tân Tiến - huyện Đầm Dơi - tỉnh Cà Mau,2022-05-20T10:30:00,105.324214,8.950195,0,,Sạt lở đất
Dông sét tại Hòa Bình,xã Liên Sơn - huyện Lương Sơn - tỉnh Hòa Bình,2022-06-01T16:00:00,105.635238,20.789068,0,,Sét
Mưa lớn gây ngập úng tại Hà Nội,"Các quận huyện Hà Đông, Sóc Sơn, Mê Linh, Đông Anh, Phúc Thọ, Quốc Oai - Thành phố Hà Nội",2022-06-01T07:00:00,105.79313,21.256479,0,,Ngập lụt
Sét tại Quảng Trị,Xã Vĩnh Lâm - huyện Vĩnh Linh - tỉnh Quảng Trị,2022-05-27T15:00:00,107.013595,17.010595,0,,Sét
Dông lốc sét tại Sóc Trăng,"Các huyện Kế Sách, Cù Lao Dung, Thạnh Trị, Trần Đề, Mỹ Tú và thị xà Ngã Năm - tỉnh Sóc Trăng",2022-04-16T10:00:00,105.973881,9.772638,0,,"Dông lốc, sét, mưa đá"
Sét tại Thừa Thiên Huế,Phường Hương Chữ - Thị xã Hương Trà - tỉnh Thừa Thiên Huế,2022-05-26T16:00:00,107.503557,16.474401,0,,Sét
Động đất tại Kon Tum,Xã Măng Búk - huyện Kon Plông - tỉnh Kon Tum,2022-05-27T18:19:00,108.182,14.907,0,,Động đất
Lốc tại Thừa Thiên Huế,Thị trấn Phong Điền - huyện Phong Điền - tỉnh Thừa Thiên Huế,2022-05-27T14:00:00,107.368444,16.578764,0,,Lốc
Sạt lở đất ven sông tại Cà Mau,Xã Lâm Hải - huyện Năm Căn - tỉnh Cà Mau,2022-06-06T02:00:00,104.874375,8.695017,0,,Sạt lở đất
Động đất tại Kon Tum,xã Pờ Ê - huyện Kon Plong - tỉnh Kon Tum,2022-06-09T14:02:00,108.512,14.765,0,,Động đất
Sạt lở đất tại Cao Bằng,"Thị trấn Bảo Lạc - huyện Bảo Lạc, xã Thái Học - huyện Bảo Lâm, xã Trường Hà - huyện Hà Quảng, xã Ngũ Lão - huyện Hòa An, tỉnh Cao Bằng",2022-05-28T05:00:00,105.678187,22.960807,0,,Sạt lở đất
Mưa lớn tại Bà Rịa - Vũng Tàu,xã Hòa Bình - huyện Xuyên Mộc; xã An Nhứt - huyện Long Điền - tỉnh Bà Rịa - Vũng Tàu,2022-05-27T06:00:00,107.246982,10.485282,0,,Mưa lớn
Sét tại Điện Biên,Xã Nà Hỳ - huyện Nậm Bồ - tỉnh Điện Biên,2022-05-29T20:30:00,102.739233,21.852604,0,1,Sét
Sạt lở đất tại Cà Mau,"Ấp Hiệp Hoà, xã Ngọc Chánh, huyện Đầm Dơi, tỉnh Cà Mau",2022-05-25T04:00:00,105.186648,8.906267,0,,Sạt lở đất
Sạt lở đất tại Cà Mau,"Ấp Hiệp Dư, xã Nguyễn Huân, huyện Đầm Dơi, tỉnh Cà Mau",2022-05-18T01:00:00,105.291036,8.876714,0,,Sạt lở đất
Sét tại Thái Bình,Xã Đông Hoàng - huyện Tiền Hải - tỉnh Thái Bình,2022-07-10T09:00:00,106.577593,20.42916,0,,Sét
Động đất tại Kon Tum,Xã Ngọk Tem - huyện Kon Plông - tỉnh Kon Tum,2022-06-01T01:27:00,108.295,14.839,0,,Động đất
Sạt lở đất tại Cà Mau,"Ấp Thuận Hoà B, xã Tân Thuận, huyện Đầm Dơi, tỉnh Cà Mau",2022-05-30T15:00:00,105.327983,9.008782,0,,Sạt lở đất
"Dông, lốc, sét, mưa đá tại Long An"," Xã Tuyên Bình, Vĩnh Bình, Vĩnh Trị, Vĩnh Hưng - Huyện Vĩnh Hưng; Xã Bình Hoà Tây - Huyện Mộc Hoá; Xã Tân Hoà - Huyện Tân Thạnh; Xã Bình Tân - Huyện Kiến Tường - Tỉnh Long An",2022-05-27T13:00:00,107.114645,10.528179,0,,"Dông lốc, sét, mưa đá"
Động đất tại Kon Tum,Xã Đắk Ring - huyện Kon Plông - tỉnh Kon Tum,2022-06-02T16:54:00,108.233,14.847,0,,Động đất
Lốc tại Tiền Giang,Xã Điềm Hy - Huyện Châu Thành - Tỉnh An Giang,2022-06-02T14:00:00,106.21663,10.420196,0,,Lốc
Sạt lở đất tại Cà Mau,Ấp Lưu Hoa Thanh - xã Tân Thuận - huyện Đầm Dơi - tỉnh Cà Mau,2022-06-03T02:00:00,105.332337,9.013374,0,,Sạt lở đất
